frame,tStart,tEnd,volNorm,ste,zcr,isSilence,f0Acf,f0Amdf,isVoiced
44,0.439002,0.459002,0.0068142731199010613,4.6434318152606144E-05,0.24772727272727274,0,0,0,0
45,0.448980,0.468980,0.003004526340783653,9.0271785324628088E-06,0.26590909090909093,0,0,0,0
46,0.458957,0.478957,0.0030325271198185875,9.1962207324352169E-06,0.32045454545454544,0,0,0,0
47,0.468934,0.488934,0.0039464655372093271,1.5574590236380899E-05,0.30909090909090908,0,0,79.891304347826093,0
48,0.478912,0.498912,0.0043110615858910507,1.8585251997345458E-05,0.29545454545454547,0,0,0,0
49,0.488889,0.508889,0.0061227256798184306,3.7487769750308065E-05,0.27727272727272728,0,0,0,0
50,0.498866,0.518866,0.0066330975131442468,4.3997982618880393E-05,0.26136363636363635,0,0,80.474452554744531,0
51,0.508844,0.528844,0.0047377878165969995,2.2446633395094964E-05,0.25454545454545452,0,275.625,81.666666666666671,1
52,0.518821,0.538821,0.0027869225352109145,7.7669372172664307E-06,0.23181818181818181,0,0,81.066176470588232,0
53,0.528798,0.548798,0.0024037382073355861,5.7779573694048964E-06,0.20227272727272727,0,0,0,0
54,0.538776,0.558776,0.002062539950403508,4.2540710470105051E-06,0.17045454545454544,0,0,0,0
55,0.548753,0.568753,0.0019578922762557428,3.8333421654218942E-06,0.15681818181818183,0,0,0,0
56,0.558730,0.578730,0.0015119069321941772,2.2858625716168084E-06,0.13636363636363635,0,0,0,0
