frame,tStart,tEnd,volNorm,ste,zcr,isSilence,f0Acf,f0Amdf,isVoiced
0,0.000000,0.020000,0.00091164600332106359,8.3109843537126863E-07,0.24090909090909091,0,0,0,0
1,0.009977,0.029977,0.0014443755701406109,2.0862207876190148E-06,0.16363636363636364,0,0,0,0
2,0.019955,0.039955,0.0039351226106934282,1.5485189961190659E-05,0.05909090909090909,0,0,128.19767441860466,0
3,0.029932,0.049932,0.016965896216851298,0.00028784163444096921,0.018181818181818181,1,0,0,0
4,0.039909,0.059909,0.018424381581260883,0.00033945783665190524,0.018181818181818181,1,0,0,0
5,0.049887,0.069887,0.019500655499728157,0.00038027556491907795,0.018181818181818181,1,0,0,0
6,0.059864,0.079864,0.023833688201817884,0.00056804469330147306,0.025000000000000001,1,0,0,0
7,0.069841,0.089841,0.060083644185250286,0.0036100442985797605,0.036363636363636362,0,139.55696202531647,84.160305343511453,1
8,0.079819,0.099819,0.07943868294658353,0.0063105043482878202,0.052272727272727269,0,136.11111111111111,136.11111111111111,1
9,0.089796,0.109796,0.086098478408310461,0.0074129479842263033,0.050000000000000003,0,136.95652173913044,136.95652173913044,1
10,0.099773,0.119773,0.078145365463120287,0.0061066981433646333,0.038636363636363635,0,136.11111111111111,79.891304347826093,1
11,0.109751,0.129751,0.060535477767461612,0.0036645440685348389,0.029545454545454545,0,128.19767441860466,129.70588235294119,1
12,0.119728,0.139728,0.059226114709506165,0.0035077326635835826,0.022727272727272728,0,132.03592814371257,0,1
13,0.129705,0.149705,0.066248150365616945,0.0043888174268653917,0.025000000000000001,0,137.8125,85.797665369649806,1
14,0.139683,0.159683,0.068741899155861749,0.0047254486995546661,0.025000000000000001,0,136.95652173913044,136.11111111111111,1
15,0.149660,0.169660,0.070699643767375989,0.0049984396288338664,0.018181818181818181,0,136.95652173913044,132.83132530120483,1
16,0.159637,0.179637,0.069301467736997566,0.0048026934305021151,0.011363636363636364,0,136.11111111111111,80.474452554744531,1
17,0.169615,0.189615,0.064364188737787709,0.004142748791873558,0.015909090909090907,0,135.27607361963192,133.63636363636363,1
18,0.179592,0.199592,0.05958010678446761,0.0035497891244485637,0.022727272727272728,0,133.63636363636363,132.03592814371257,1
19,0.189569,0.209569,0.052194413833659824,0.0027242568354393397,0.036363636363636362,0,130.47337278106508,80.181818181818187,1
20,0.199546,0.219546,0.040106870988056008,0.0016085611004525687,0.081818181818181818,0,126.72413793103448,124.57627118644068,1
21,0.209524,0.229524,0.026551544662482766,0.00070498452396381707,0.14999999999999999,0,122.5,121.15384615384616,1
22,0.219501,0.239501,0.01796130696289493,0.0003226085478153379,0.18409090909090908,0,121.82320441988951,117.28723404255319,1
23,0.229478,0.249478,0.014224997074739702,0.00020235054177635309,0.22954545454545455,0,0,79.891304347826093,0
24,0.239456,0.259456,0.011810199850693532,0.0001394808205133215,0.27045454545454545,0,0,0,0
25,0.249433,0.269433,0.010599441984713005,0.00011234817038729678,0.25454545454545452,0,0,126.72413793103448,0
26,0.259410,0.279410,0.011352308746502521,0.00012887491387591766,0.31363636363636366,0,0,80.181818181818187,0
27,0.269388,0.289388,0.01752218604962234,0.00030702700395757968,0.27045454545454545,0,0,80.181818181818187,0
28,0.279365,0.299365,0.027161348264559963,0.00073773883954871456,0.10000000000000001,0,142.25806451612902,79.891304347826093,1
29,0.289342,0.309342,0.041967588428605096,0.0017612784785127884,0.036363636363636362,0,143.18181818181819,143.18181818181819,1
30,0.299320,0.319320,0.055687604971868546,0.0031011093475028784,0.038636363636363635,0,147,147.98657718120805,1
31,0.309297,0.329297,0.063982959295796962,0.00409381908024761,0.045454545454545456,0,148.98648648648648,148.98648648648648,1
32,0.319274,0.339274,0.065032234600840746,0.0042291915371787878,0.047727272727272729,0,150,79.891304347826093,1
33,0.329252,0.349252,0.060622079122946072,0.0036750364771887343,0.040909090909090909,0,151.02739726027397,150,1
34,0.339229,0.359229,0.055833651157905687,0.0031173966016227028,0.022727272727272728,0,151.02739726027397,79.891304347826093,1
35,0.349206,0.369206,0.049306014666138549,0.00243108308225747,0.018181818181818181,1,0,0,0
36,0.359184,0.379184,0.043859386266963729,0.0019236457637147267,0.018181818181818181,1,0,0,0
37,0.369161,0.389161,0.044211658653571066,0.0019546707608998851,0.013636363636363636,1,0,0,0
38,0.379138,0.399138,0.042202883807355276,0.00178108340165713,0.013636363636363636,1,0,0,0
39,0.389116,0.409116,0.04092379098180491,0.0016747566683224567,0.013636363636363636,1,0,0,0
40,0.399093,0.419093,0.040409129930228667,0.0016328977817181023,0.013636363636363636,1,0,0,0
41,0.409070,0.429070,0.039720972971885683,0.0015777556938332729,0.013636363636363636,1,0,0,0
42,0.419048,0.439048,0.039881156594148474,0.0015905066512869924,0.018181818181818181,1,0,0,0
43,0.429025,0.449025,0.044810761501290999,0.0020080043463255835,0.05909090909090909,0,154.19580419580419,79.891304347826093,1
44,0.439002,0.459002,0.057672848222150477,0.0033261574220552056,0.090909090909090912,0,155.28169014084506,80.181818181818187,1
45,0.448980,0.468980,0.065960138210792163,0.004350739832786805,0.084090909090909091,0,155.28169014084506,0,1
46,0.458957,0.478957,0.065521715650800158,0.00429309522182431,0.079545454545454544,0,154.19580419580419,79.891304347826093,1
47,0.468934,0.488934,0.064277184760712827,0.0041315564807628139,0.079545454545454544,0,154.19580419580419,153.125,1
48,0.478912,0.498912,0.061824803901935857,0.0038223063775128232,0.086363636363636365,0,153.125,152.06896551724137,1
49,0.488889,0.508889,0.057660893110652742,0.0033247785943181208,0.090909090909090912,0,152.06896551724137,152.06896551724137,1
50,0.498866,0.518866,0.052375193033376628,0.0027431608452834636,0.077272727272727271,0,151.02739726027397,151.02739726027397,1
51,0.508844,0.528844,0.046970938842611692,0.002206269095756368,0.05909090909090909,0,152.06896551724137,151.02739726027397,1
52,0.518821,0.538821,0.042395163385092548,0.0017973498784486918,0.054545454545454543,0,151.02739726027397,151.02739726027397,1
53,0.528798,0.548798,0.036960659601110057,0.0013660903581491292,0.054545454545454543,0,151.02739726027397,151.02739726027397,1
54,0.538776,0.558776,0.031817697830670282,0.0010123658952438403,0.050000000000000003,0,151.02739726027397,151.02739726027397,1
55,0.548753,0.568753,0.023754389560341014,0.00056427102338443814,0.047727272727272729,0,151.02739726027397,151.02739726027397,1
56,0.558730,0.578730,0.019138764375482269,0.00036629230182022918,0.050000000000000003,0,152.06896551724137,79.891304347826093,1
57,0.568707,0.588707,0.014731881328893826,0.0002170283274886105,0.045454545454545456,0,147.98657718120805,139.55696202531647,1
58,0.578685,0.598685,0.010611931694088363,0.00011261309427999711,0.043181818181818182,0,146.02649006622516,79.891304347826093,1
59,0.588662,0.608662,0.0058407693119946818,3.4114586155938829E-05,0.072727272727272724,0,0,79.891304347826093,0
60,0.598639,0.618639,0.0041397707396012978,1.713770177645908E-05,0.11363636363636363,0,0,80.181818181818187,0
