frame,tStart,tEnd,volNorm,ste,zcr,isSilence,f0Acf,f0Amdf,isVoiced
0,0.000000,0.020000,0.00054181449294590843,2.935629447662318E-07,0.14772727272727273,0,0,0,0
1,0.009977,0.029977,0.00051485321897719284,2.6507383709117725E-07,0.17727272727272728,0,0,79.891304347826093,0
2,0.019955,0.039955,0.00061307929204731818,3.7586621833724086E-07,0.17727272727272728,0,0,79.891304347826093,0
3,0.029932,0.049932,0.00064940959133073469,4.2173281731235188E-07,0.17954545454545454,0,0,0,0
4,0.039909,0.059909,0.00080342835048084315,6.4549711435636859E-07,0.16136363636363638,0,0,0,0
5,0.049887,0.069887,0.00095873947907840673,9.1918138874353479E-07,0.125,0,245,0,1
6,0.059864,0.079864,0.00085053415753111956,7.2340835312717135E-07,0.1409090909090909,0,0,81.365313653136525,0
7,0.069841,0.089841,0.00088735900719422601,7.8740600764872247E-07,0.18409090909090908,0,0,0,0
8,0.079819,0.099819,0.00091829844316278415,8.4327203071519313E-07,0.18181818181818182,0,0,83.522727272727266,0
9,0.089796,0.109796,0.00072406065032220711,5.2426382534501755E-07,0.15454545454545454,0,0,81.066176470588232,0
10,0.099773,0.119773,0.0007607951824114233,5.7880930958043088E-07,0.16818181818181818,0,0,79.891304347826093,0
11,0.109751,0.129751,0.00069810917516171936,4.8735642044497613E-07,0.17272727272727273,0,0,0,0
12,0.119728,0.139728,0.00082839753759849863,6.8624248029925603E-07,0.14545454545454545,0,0,81.666666666666671,0
13,0.129705,0.149705,0.00081450464909887108,6.6341782340367508E-07,0.15227272727272728,0,0,0,0
14,0.139683,0.159683,0.00058907124496311569,3.470049316423951E-07,0.15227272727272728,0,0,0,0
15,0.149660,0.169660,0.00051608307220831677,2.663417374199747E-07,0.12727272727272726,0,0,0,0
16,0.159637,0.179637,0.0005518454575705198,3.0453340904121632E-07,0.16136363636363638,0,0,79.891304347826093,0
17,0.169615,0.189615,0.00044568843896525148,1.9863818462728268E-07,0.15909090909090909,0,234.57446808510639,0,1
18,0.179592,0.199592,0.00069838106224220529,4.8773610809855103E-07,0.11136363636363636,0,262.5,81.066176470588232,1
19,0.189569,0.209569,0.00054162294228002241,2.9335541160406854E-07,0.12272727272727273,0,253.44827586206895,256.39534883720933,1
20,0.199546,0.219546,0.00027603823879599875,7.6197109277596826E-08,0.19545454545454546,0,0,0,0
21,0.209524,0.229524,0.00059230418133315746,3.5082424322474193E-07,0.14318181818181819,0,302.05479452054794,0,1
22,0.219501,0.239501,0.0011307513237947735,1.2785985562636328E-06,0.034090909090909088,0,297.97297297297297,0,1
23,0.229478,0.249478,0.0011133542882217678,1.2395577711017992E-06,0.015909090909090907,1,0,0,0
24,0.239456,0.259456,0.00078846701321819135,6.2168023093321546E-07,0,1,0,0,0
25,0.249433,0.269433,0.00041858687659231678,1.7521497325531146E-07,0.068181818181818177,0,297.97297297297297,0,1
26,0.259410,0.279410,0.00030821622854993467,9.4997243541545547E-08,0.15909090909090909,0,302.05479452054794,0,1
27,0.269388,0.289388,0.00019391826042557743,3.7604291726482074E-08,0.21818181818181817,0,0,0,0
28,0.279365,0.299365,0.00023103164948899219,5.3375623065604545E-08,0.20227272727272727,0,286.36363636363637,0,1
29,0.289342,0.309342,0.00019972901039760194,3.9891677594405388E-08,0.22272727272727272,0,0,0,0
30,0.299320,0.319320,0.0003464775502665645,1.2004669283871973E-07,0.30454545454545456,0,0,79.891304347826093,0
31,0.309297,0.329297,0.00017619000690031266,3.1042918531532222E-08,0.29090909090909089,0,0,80.474452554744531,0
32,0.319274,0.339274,0.00033516266779994052,1.1233401388677327E-07,0.17499999999999999,0,286.36363636363637,0,1
33,0.329252,0.349252,0.0073710663592638139,5.4332619272670701E-05,0.072727272727272724,0,0,0,0
34,0.339229,0.359229,0.0070959312809566692,5.0352240744059353E-05,0.054545454545454543,0,0,0,0
35,0.349206,0.369206,0.011023750345564281,0.00012152307168132859,0.038636363636363635,0,0,0,0
36,0.359184,0.379184,0.0571112440697829,0.0032616941991983122,0.018181818181818181,0,302.05479452054794,0,1
37,0.369161,0.389161,0.089700438795525972,0.0080461687201099016,0.0068181818181818179,0,302.05479452054794,0,1
38,0.379138,0.399138,0.062003563561756847,0.0038444418943568213,0.015909090909090907,0,0,0,0
39,0.389116,0.409116,0.090186321634515551,0.0081335726099642878,0.022727272727272728,0,253.44827586206895,0,1
40,0.399093,0.419093,0.11677147906862485,0.013635578323874291,0.031818181818181815,0,253.44827586206895,253.44827586206895,1
41,0.409070,0.429070,0.1222996327454445,0.014957200169670603,0.040909090909090909,0,247.75280898876406,245,1
42,0.419048,0.439048,0.12842010707770427,0.016491723901849029,0.040909090909090909,0,247.75280898876406,81.066176470588232,1
43,0.429025,0.449025,0.13408105029792594,0.017977728048994945,0.040909090909090909,0,250.56818181818181,250.56818181818181,1
44,0.439002,0.459002,0.14623639769105298,0.021385084009655806,0.043181818181818182,0,245,245,1
45,0.448980,0.468980,0.15990870257034034,0.025570793157729574,0.045454545454545456,0,247.75280898876406,247.75280898876406,1
46,0.458957,0.478957,0.13506163783250105,0.018241646013997678,0.036363636363636362,0,247.75280898876406,79.891304347826093,1
47,0.468934,0.488934,0.049178250804116752,0.0024185003521526097,0.022727272727272728,1,0,0,0
48,0.478912,0.498912,0.067513817610165824,0.0045581155682987377,0.027272727272727271,0,225,225,1
49,0.488889,0.508889,0.19685886400237704,0.038753412336306373,0.038636363636363635,0,227.31958762886597,229.6875,1
50,0.498866,0.518866,0.22925638093494558,0.052558488199388874,0.040909090909090909,0,225,225,1
51,0.508844,0.528844,0.17571643364138795,0.030876265051648297,0.040909090909090909,0,222.72727272727272,222.72727272727272,1
52,0.518821,0.538821,0.15373159154969449,0.023633402240402099,0.040909090909090909,0,218.31683168316832,218.31683168316832,1
53,0.528798,0.548798,0.19107012910294374,0.036507794235415593,0.052272727272727269,0,216.1764705882353,216.1764705882353,1
54,0.538776,0.558776,0.24131480696813098,0.058232836062066314,0.05909090909090909,0,214.07766990291262,214.07766990291262,1
55,0.548753,0.568753,0.22025962181088385,0.048514301000273576,0.07045454545454545,0,208.01886792452831,0,1
56,0.558730,0.578730,0.20916780290025125,0.043751169770118351,0.088636363636363638,0,206.07476635514018,0,1
57,0.568707,0.588707,0.21406769646931756,0.045824978671679874,0.090909090909090912,0,198.64864864864865,198.64864864864865,1
58,0.578685,0.598685,0.21613283568560623,0.046713402661501265,0.090909090909090912,0,198.64864864864865,198.64864864864865,1
59,0.588662,0.608662,0.21348922010880977,0.045577647102667825,0.088636363636363638,0,196.875,196.875,1
60,0.598639,0.618639,0.20346535955996187,0.041398152540864562,0.074999999999999997,0,196.875,196.875,1
61,0.608617,0.628617,0.19786130178876954,0.039149094745546537,0.05909090909090909,0,196.875,196.875,1
62,0.618594,0.638594,0.19048069065954026,0.036282893514135474,0.054545454545454543,0,196.875,196.875,1
63,0.628571,0.648571,0.18080945752808039,0.03269205993159871,0.054545454545454543,0,196.875,195.13274336283186,1
64,0.638549,0.658549,0.15317119237001847,0.023461414172053201,0.054545454545454543,0,193.42105263157896,0,1
65,0.648526,0.668526,0.082015190816193309,0.0067264915246165987,0.045454545454545456,0,195.13274336283186,0,1
66,0.658503,0.678503,0.058358427801610144,0.0034057060954757437,0.034090909090909088,0,0,79.891304347826093,0
67,0.668481,0.688481,0.065466166089421463,0.0042858189024477158,0.018181818181818181,0,302.05479452054794,0,1
68,0.678458,0.698458,0.035187263546437746,0.0012381435158864667,0.013636363636363636,1,0,0,0
69,0.688435,0.708435,0.035231652728772822,0.0012412693540008455,0.020454545454545454,1,0,0,0
70,0.698413,0.718413,0.028291243435325669,0.00080039445511685767,0.015909090909090907,1,0,0,0
71,0.708390,0.728390,0.028660369331259608,0.00082141677020420624,0.015909090909090907,1,0,0,0
72,0.718367,0.738367,0.026069899972132455,0.00067963968455699182,0.022727272727272728,1,0,0,0
73,0.728345,0.748345,0.039823722790048539,0.0015859288968586315,0.029545454545454545,1,0,0,0
74,0.738322,0.758322,0.066559951765300468,0.0044302271789991247,0.040909090909090909,0,202.29357798165137,0,1
75,0.748299,0.768299,0.11249036352673178,0.012654081886376269,0.052272727272727269,0,202.29357798165137,202.29357798165137,1
76,0.758277,0.778277,0.12330481565835452,0.015204077564540789,0.06363636363636363,0,198.64864864864865,198.64864864864865,1
77,0.768254,0.788254,0.14947110559189333,0.02234161140686293,0.072727272727272724,0,198.64864864864865,79.891304347826093,1
78,0.778231,0.798231,0.16397566665050944,0.026888019253478997,0.072727272727272724,0,198.64864864864865,80.769230769230774,1
79,0.788209,0.808209,0.15468807182063363,0.023928399563585511,0.081818181818181818,0,193.42105263157896,193.42105263157896,1
80,0.798186,0.818186,0.15360540768329603,0.023594621269551579,0.088636363636363638,0,193.42105263157896,195.13274336283186,1
81,0.808163,0.828163,0.16450860562581585,0.027063081324950205,0.086363636363636365,0,193.42105263157896,193.42105263157896,1
82,0.818141,0.838141,0.17084179251592208,0.029186918070053365,0.086363636363636365,0,190.08620689655172,190.08620689655172,1
83,0.828118,0.848118,0.17045250422534122,0.029054056196689968,0.086363636363636365,0,188.46153846153845,188.46153846153845,1
84,0.838095,0.858095,0.16080563277826898,0.025858451533219497,0.086363636363636365,0,190.08620689655172,0,1
85,0.848073,0.868073,0.15100157873550155,0.022801476780613877,0.086363636363636365,0,190.08620689655172,190.08620689655172,1
86,0.858050,0.878050,0.14425907697730705,0.020810681290344604,0.086363636363636365,0,190.08620689655172,190.08620689655172,1
87,0.868027,0.888027,0.13615851356140216,0.018539140815250536,0.086363636363636365,0,193.42105263157896,79.891304347826093,1
88,0.878005,0.898005,0.12759186190473387,0.016279683224316676,0.088636363636363638,0,191.7391304347826,191.7391304347826,1
89,0.887982,0.907982,0.11914392414818191,0.014195274661427724,0.088636363636363638,0,196.875,196.875,1
90,0.897959,0.917959,0.10836681473291133,0.011743366535357128,0.088636363636363638,0,200.45454545454547,200.45454545454547,1
91,0.907937,0.927937,0.096067107213623854,0.0092288890883939004,0.093181818181818185,0,206.07476635514018,206.07476635514018,1
92,0.917914,0.937914,0.088510272898332992,0.0078340684085373806,0.088636363636363638,0,212.01923076923077,212.01923076923077,1
93,0.927891,0.947891,0.081195871796780603,0.0065927695968392309,0.077272727272727271,0,214.07766990291262,214.07766990291262,1
94,0.937868,0.957868,0.073793386798504945,0.0054454639351937647,0.07045454545454545,0,218.31683168316832,218.31683168316832,1
95,0.947846,0.967846,0.069901410802374789,0.0048862072321623597,0.05909090909090909,0,222.72727272727272,222.72727272727272,1
96,0.957823,0.977823,0.060563467203945467,0.003667933559763378,0.034090909090909088,0,234.57446808510639,79.891304347826093,1
97,0.967800,0.987800,0.046078402528543186,0.0021232191795824548,0.020454545454545454,1,0,0,0
98,0.977778,0.997778,0.055470619685718342,0.0030769896483176036,0.022727272727272728,0,247.75280898876406,247.75280898876406,1
99,0.987755,1.007755,0.052845946029859626,0.0027926940117908362,0.022727272727272728,0,250.56818181818181,253.44827586206895,1
100,0.997732,1.017732,0.048712751547199069,0.0023729321632991454,0.020454545454545454,1,0,0,0
101,1.007710,1.027710,0.032561383890069316,0.0010602437208364658,0.020454545454545454,1,0,0,0
102,1.017687,1.037687,0.018911385244139659,0.00035764049185226323,0.025000000000000001,1,0,0,0
103,1.027664,1.047664,0.025454393347563355,0.00064792614069247758,0.022727272727272728,1,0,0,0
104,1.037642,1.057642,0.020488521113462103,0.00041977949741678241,0.015909090909090907,1,0,0,0
105,1.047619,1.067619,0.023877055992061146,0.00057011380284802311,0.022727272727272728,1,0,0,0
106,1.057596,1.077596,0.013519166476466705,0.00018276786221842119,0.020454545454545454,1,0,0,0
107,1.067574,1.087574,0.019594671980230061,0.00038395117001281312,0.0090909090909090905,1,0,0,0
108,1.077551,1.097551,0.029433994567230556,0.00086636003618375786,0.0090909090909090905,1,0,0,0
109,1.087528,1.107528,0.019439429007213165,0.00037789140012648066,0.0090909090909090905,1,0,0,0
110,1.097506,1.117506,0.010846128527530322,0.00011763850403570707,0.0090909090909090905,1,0,0,0
111,1.107483,1.127483,0.0096341792419147188,9.2817409665340472E-05,0.0068181818181818179,1,0,0,0
112,1.117460,1.137460,0.01453072449831843,0.00021114195444603138,0.0068181818181818179,1,0,0,0
113,1.127438,1.147438,0.0069330504148277551,4.8067188054543311E-05,0.013636363636363636,1,0,0,0
114,1.137415,1.157415,0.013387337487558628,0.00017922080500579256,0.011363636363636364,1,0,0,0
115,1.147392,1.167392,0.022593209776146657,0.00051045312798896894,0.0045454545454545452,1,0,0,0
116,1.157370,1.177370,0.013590522234366501,0.00018470229460281021,0.0045454545454545452,1,0,0,0
117,1.167347,1.187347,0.0067259603222026886,4.5238542255844891E-05,0.011363636363636364,1,0,0,0
118,1.177324,1.197324,0.0059600453098261619,3.5522140095180834E-05,0.013636363636363636,1,0,0,0
119,1.187302,1.207302,0.0041500014327104364,1.7222511891498677E-05,0.015909090909090907,1,0,0,0
120,1.197279,1.217279,0.0033824212893518333,1.1440773778660517E-05,0.015909090909090907,1,0,0,0
121,1.207256,1.227256,0.0033448170164461395,1.1187800873507653E-05,0.013636363636363636,1,0,0,0
122,1.217234,1.237234,0.0055296290106664186,3.0576796995603676E-05,0.020454545454545454,1,0,0,0
123,1.227211,1.247211,0.0044174005231202408,1.9513427381662979E-05,0.013636363636363636,1,0,0,0
124,1.237188,1.257188,0.0044506788037287793,1.9808541813960635E-05,0.013636363636363636,1,0,0,0
125,1.247166,1.267166,0.0032833822068654658,1.0780598716360735E-05,0.013636363636363636,1,0,0,0
126,1.257143,1.277143,0.0036771375900146019,1.3521340855898394E-05,0.0090909090909090905,1,0,0,0
127,1.267120,1.287120,0.0029591934311230667,8.7568257628019079E-06,0.015909090909090907,1,0,0,0
128,1.277098,1.297098,0.0020161473243742538,4.064850033581462E-06,0.06363636363636363,0,0,0,0
129,1.287075,1.307075,0.0038340092681018872,1.4699627067891167E-05,0.056818181818181816,0,302.05479452054794,0,1
130,1.297052,1.317052,0.0038206939954336934,1.4597702606743079E-05,0.0045454545454545452,1,0,0,0
131,1.307029,1.327029,0.0016416055347090138,2.6948687315872674E-06,0.020454545454545454,1,0,0,0
132,1.317007,1.337007,0.0023348919305925028,5.4517203275459851E-06,0.029545454545454545,1,0,0,0
133,1.326984,1.346984,0.0045124321954280256,2.0362044318335391E-05,0.013636363636363636,1,0,0,0
134,1.336961,1.356961,0.0029034839715450646,8.4302191730191016E-06,0.018181818181818181,1,0,0,0
135,1.346939,1.366939,0.0016060420181250163,2.5793709639830754E-06,0.029545454545454545,1,0,0,0
136,1.356916,1.376916,0.001796469669497125,3.2273032734231094E-06,0.034090909090909088,0,122.5,121.82320441988951,1
137,1.366893,1.386893,0.001992090629757345,3.9684250771670156E-06,0.034090909090909088,0,0,0,0
138,1.376871,1.396871,0.0024953005365728215,6.2265247678206108E-06,0.015909090909090907,1,0,0,0
139,1.386848,1.406848,0.0029086662203499846,8.4603391814050646E-06,0.0090909090909090905,1,0,0,0
140,1.396825,1.416825,0.0016593630837581901,2.7534858437394902E-06,0.020454545454545454,1,0,0,0
141,1.406803,1.426803,0.0017660850028547532,3.119056237308474E-06,0.047727272727272729,0,0,79.891304347826093,0
142,1.416780,1.436780,0.0013172762891452141,1.735216821944186E-06,0.034090909090909088,0,302.05479452054794,0,1
