frame,tStart,tEnd,volNorm,ste,zcr,isSilence,f0Acf,f0Amdf,isVoiced
0,0.000000,0.020000,0.00025145968566150028,6.3231973512980532E-08,0.11363636363636363,0,247.75280898876406,0,1
1,0.009977,0.029977,0.00011664976270500205,1.3607167139133287E-08,0.19772727272727272,0,196.875,0,1
2,0.019955,0.039955,0.00010753993832721442,1.1564838335421081E-08,0.20454545454545456,0,297.97297297297297,80.181818181818187,1
3,0.029932,0.049932,0.00013944821038359688,1.9445803379187899E-08,0.14772727272727273,0,0,79.891304347826093,0
4,0.039909,0.059909,0.00023588565729271081,5.564204331641422E-08,0.097727272727272732,0,220.5,216.1764705882353,1
5,0.049887,0.069887,0.0007830867927511011,6.1322492498120593E-07,0.045454545454545456,0,216.1764705882353,216.1764705882353,1
6,0.059864,0.079864,0.0030127947590014035,9.0769322598663238E-06,0.020454545454545454,1,0,0,0
7,0.069841,0.089841,0.0038360081493820607,1.4714958522125582E-05,0.018181818181818181,1,0,0,0
8,0.079819,0.099819,0.003055238846563823,9.3344844095526405E-06,0.015909090909090907,1,0,0,0
9,0.089796,0.109796,0.0029511546553135531,8.7093137995788551E-06,0.015909090909090907,1,0,0,0
10,0.099773,0.119773,0.0040868828447414608,1.6702611386642058E-05,0.015909090909090907,1,0,0,0
11,0.109751,0.129751,0.011179062804182452,0.00012497144517985561,0.027272727272727271,1,0,0,0
12,0.119728,0.139728,0.020144597887498554,0.00040580482404901127,0.050000000000000003,0,196.875,79.891304347826093,1
13,0.129705,0.149705,0.025380894513781567,0.00064418980631970716,0.065909090909090903,0,191.7391304347826,191.7391304347826,1
14,0.139683,0.159683,0.033968694282946833,0.0011538721912883049,0.068181818181818177,0,190.08620689655172,190.08620689655172,1
15,0.149660,0.169660,0.038140692691150398,0.0014547124389607733,0.068181818181818177,0,193.42105263157896,193.42105263157896,1
16,0.159637,0.179637,0.04229961662005214,0.0017892575662033913,0.07045454545454545,0,190.08620689655172,190.08620689655172,1
17,0.169615,0.189615,0.045171835181453145,0.0020404946936603678,0.068181818181818177,0,190.08620689655172,190.08620689655172,1
18,0.179592,0.199592,0.045245988417470698,0.0020471994678738928,0.065909090909090903,0,190.08620689655172,190.08620689655172,1
19,0.189569,0.209569,0.034808357206982839,0.001211621731448914,0.06363636363636363,0,190.08620689655172,83.522727272727266,1
20,0.199546,0.219546,0.013392922322852685,0.00017937036834596577,0.045454545454545456,0,0,84.482758620689651,0
21,0.209524,0.229524,0.0063830799365896442,4.0743709476893257E-05,0.022727272727272728,1,0,0,0
22,0.219501,0.239501,0.0036828770042806095,1.3563583028658918E-05,0.015909090909090907,1,0,0,0
23,0.229478,0.249478,0.0035345840781330221,1.2493284605391467E-05,0.015909090909090907,1,0,0,0
24,0.239456,0.259456,0.0028997249113340232,8.408404561411108E-06,0.013636363636363636,1,0,0,0
25,0.249433,0.269433,0.0027117343163945854,7.3535030027120088E-06,0.015909090909090907,1,0,0,0
26,0.259410,0.279410,0.0026154332120998892,6.840490886955145E-06,0.015909090909090907,1,0,0,0
27,0.269388,0.289388,0.0031658292030159484,1.0022474542668595E-05,0.015909090909090907,1,0,0,0
28,0.279365,0.299365,0.0044216829442976519,1.9551280059892753E-05,0.018181818181818181,1,0,0,0
29,0.289342,0.309342,0.011295712274184962,0.00012759311578117283,0.031818181818181815,0,214.07766990291262,212.01923076923077,1
30,0.299320,0.319320,0.026561104068901026,0.00070549224935899054,0.050000000000000003,0,210,210,1
31,0.309297,0.329297,0.032717444701659458,0.0010704311878061445,0.05909090909090909,0,202.29357798165137,204.16666666666666,1
32,0.319274,0.339274,0.031742557732080498,0.0010075899713744632,0.065909090909090903,0,198.64864864864865,198.64864864864865,1
33,0.329252,0.349252,0.030085350739755431,0.00090512832913410262,0.068181818181818177,0,190.08620689655172,190.08620689655172,1
34,0.339229,0.359229,0.030089440666537202,0.00090537443962506272,0.068181818181818177,0,190.08620689655172,190.08620689655172,1
35,0.349206,0.369206,0.029598676054598132,0.0008760816241850408,0.068181818181818177,0,190.08620689655172,190.08620689655172,1
36,0.359184,0.379184,0.029703534479498923,0.00088229996057478141,0.068181818181818177,0,190.08620689655172,190.08620689655172,1
37,0.369161,0.389161,0.029913359569726128,0.00089480908074772566,0.068181818181818177,0,190.08620689655172,190.08620689655172,1
38,0.379138,0.399138,0.029784333495746093,0.00088710652178582269,0.07045454545454545,0,185.29411764705881,81.970260223048328,1
39,0.389116,0.409116,0.029647553275368506,0.00087897741521581385,0.068181818181818177,0,185.29411764705881,93.037974683544306,1
40,0.399093,0.419093,0.029872005383055743,0.00089233670560531135,0.072727272727272724,0,182.23140495867767,91.115702479338836,1
41,0.409070,0.429070,0.026128594855152169,0.00068270346910468435,0.065909090909090903,0,182.23140495867767,180.73770491803279,1
42,0.419048,0.439048,0.022868591811607955,0.00052297249144594234,0.052272727272727269,0,183.75,185.29411764705881,1
43,0.429025,0.449025,0.02400269728589035,0.00057612947699808793,0.052272727272727269,0,182.23140495867767,182.23140495867767,1
44,0.439002,0.459002,0.024627447265776904,0.00060651115882862225,0.050000000000000003,0,180.73770491803279,179.26829268292684,1
45,0.448980,0.468980,0.02514964726265214,0.00063250475743582629,0.050000000000000003,0,180.73770491803279,90,1
46,0.458957,0.478957,0.024821057601224085,0.00061608490044328388,0.047727272727272729,0,177.82258064516128,88.554216867469876,1
47,0.468934,0.488934,0.024239176716634066,0.00058753768790021494,0.047727272727272729,0,177.82258064516128,177.82258064516128,1
48,0.478912,0.498912,0.023678929440017406,0.00056069169942532299,0.050000000000000003,0,182.23140495867767,182.23140495867767,1
49,0.488889,0.508889,0.023749237757464597,0.00056402629406058201,0.056818181818181816,0,182.23140495867767,80.769230769230774,1
50,0.498866,0.518866,0.033626688366222346,0.0011307541704790333,0.065909090909090903,0,183.75,81.365313653136525,1
51,0.508844,0.528844,0.037200454984518593,0.0013838738510551941,0.068181818181818177,0,180.73770491803279,81.066176470588232,1
52,0.518821,0.538821,0.030361062002960893,0.00092179408594763581,0.07045454545454545,0,179.26829268292684,177.82258064516128,1
53,0.528798,0.548798,0.032780069119993635,0.0010745329315115604,0.072727272727272724,0,177.82258064516128,81.066176470588232,1
54,0.538776,0.558776,0.036539133550362736,0.0013351082806112439,0.077272727272727271,0,177.82258064516128,88.911290322580641,1
55,0.548753,0.568753,0.039184044205031049,0.0015353893202618273,0.081818181818181818,0,179.26829268292684,0,1
56,0.558730,0.578730,0.040576077938575365,0.0016464181008773425,0.086363636363636365,0,183.75,0,1
57,0.568707,0.588707,0.039796651944991907,0.0015837735060308278,0.086363636363636365,0,182.23140495867767,0,1
58,0.578685,0.598685,0.037269751019749761,0.0013890343410741385,0.084090909090909091,0,185.29411764705881,0,1
59,0.588662,0.608662,0.035110147698962875,0.0012327224714429881,0.084090909090909091,0,183.75,0,1
60,0.598639,0.618639,0.032510120084871599,0.0010569079079327719,0.084090909090909091,0,186.86440677966101,93.829787234042556,1
61,0.608617,0.628617,0.02999605858065504,0.00089976353037408898,0.086363636363636365,0,188.46153846153845,188.46153846153845,1
62,0.618594,0.638594,0.027666367900043488,0.00076542791278055682,0.086363636363636365,0,188.46153846153845,188.46153846153845,1
63,0.628571,0.648571,0.025763124252562431,0.00066373857125297058,0.086363636363636365,0,190.08620689655172,190.08620689655172,1
64,0.638549,0.658549,0.024262878598821522,0.00058868727790115148,0.084090909090909091,0,190.08620689655172,190.08620689655172,1
65,0.648526,0.668526,0.023735995413357136,0.00056339747826291103,0.084090909090909091,0,191.7391304347826,79.891304347826093,1
66,0.658503,0.678503,0.022869863302074817,0.00052303064745558845,0.088636363636363638,0,191.7391304347826,191.7391304347826,1
67,0.668481,0.688481,0.021648035440477827,0.000468637438432184,0.088636363636363638,0,195.13274336283186,193.42105263157896,1
68,0.678458,0.698458,0.019037466765027579,0.00036242514082952961,0.084090909090909091,0,198.64864864864865,198.64864864864865,1
69,0.688435,0.708435,0.016015105142428501,0.00025648359272303982,0.068181818181818177,0,208.01886792452831,208.01886792452831,1
70,0.698413,0.718413,0.01347811104069844,0.0001816594772253972,0.045454545454545456,0,222.72727272727272,225,1
71,0.708390,0.728390,0.012679858014125323,0.00016077879925837816,0.034090909090909088,0,232.10526315789474,229.6875,1
72,0.718367,0.738367,0.011656437657868401,0.00013587253887177258,0.027272727272727271,1,0,0,0
73,0.728345,0.748345,0.0086355540434714592,7.4572793637716272E-05,0.020454545454545454,1,0,0,0
74,0.738322,0.758322,0.0086247272281421792,7.438591975985709E-05,0.020454545454545454,1,0,0,0
75,0.748299,0.768299,0.0072515032119904689,5.2584298833508093E-05,0.020454545454545454,1,0,0,0
76,0.758277,0.778277,0.0043872806121509856,1.9248231169755924E-05,0.020454545454545454,1,0,0,0
77,0.768254,0.788254,0.0020501103065727476,4.2029522691158044E-06,0.025000000000000001,1,0,0,0
78,0.778231,0.798231,0.0016259538852526972,2.6437260369683414E-06,0.013636363636363636,1,0,0,0
79,0.788209,0.808209,0.0022389569943978295,5.0129284227629631E-06,0.0022727272727272726,1,0,0,0
80,0.798186,0.818186,0.00083920647587777133,7.0426750915518836E-07,0.0045454545454545452,1,0,0,0
81,0.808163,0.828163,0.0019540416953672474,3.8182789472337069E-06,0.031818181818181815,0,302.05479452054794,0,1
82,0.818141,0.838141,0.0011761984413693508,1.38344277347969E-06,0.036363636363636362,0,302.05479452054794,0,1
83,0.828118,0.848118,0.00081880764420179234,6.7044595820328899E-07,0.011363636363636364,1,0,0,0
84,0.838095,0.858095,0.00073485155269817999,5.4000680450292605E-07,0.0068181818181818179,1,0,0,0
85,0.848073,0.868073,0.0012003488241792374,1.4408372997084778E-06,0.0022727272727272726,1,0,0,0
86,0.858050,0.878050,0.0012093478754911637,1.4625222839549913E-06,0.0068181818181818179,1,0,0,0
87,0.868027,0.888027,0.00031511505435926512,9.9297497483842619E-08,0.06363636363636363,0,0,0,0
88,0.878005,0.898005,0.0003277494349552983,1.0741969211351732E-07,0.084090909090909091,0,282.69230769230768,0,1
89,0.887982,0.907982,0.0005349550548790034,2.8617691074059759E-07,0.027272727272727271,1,0,0,0
90,0.897959,0.917959,0.00073310320538358691,5.3744030974368967E-07,0.022727272727272728,1,0,0,0
91,0.907937,0.927937,0.00030351290628057704,9.2120084278882349E-08,0.038636363636363635,0,94.63519313304721,94.63519313304721,1
92,0.917914,0.937914,0.00080184544530450684,6.4295611815558289E-07,0.036363636363636362,0,302.05479452054794,0,1
93,0.927891,0.947891,0.00025951164174120019,6.7346292199213044E-08,0.029545454545454545,1,0,0,0
94,0.937868,0.957868,0.00026320611694789238,6.9277459998787598E-08,0.025000000000000001,1,0,0,0
95,0.947846,0.967846,0.00028786109835933255,8.2864011948641319E-08,0.015909090909090907,1,0,0,0
96,0.957823,0.977823,0.00016160955597531345,2.6117648582537972E-08,0.15909090909090909,0,302.05479452054794,0,1
97,0.967800,0.987800,7.2818319726731886E-05,5.3025076878245505E-09,0.31590909090909092,0,0,81.066176470588232,0
98,0.977778,0.997778,0.00010907210235675483,1.1896723512522401E-08,0.25,0,0,0,0
99,0.987755,1.007755,0.00010849669925526408,1.1771533749287222E-08,0.15454545454545454,0,0,0,0
100,0.997732,1.017732,0.00019601086240622693,3.8420258181232829E-08,0.125,0,0,0,0
101,1.007710,1.027710,0.00012405390807356019,1.538937210832332E-08,0.16590909090909092,0,282.69230769230768,0,1
102,1.017687,1.037687,8.5458873159149727E-05,7.3032190016316415E-09,0.22727272727272727,0,0,0,0
103,1.027664,1.047664,0.00010507051889178492,1.1039813940188933E-08,0.15909090909090909,0,0,0,0
104,1.037642,1.057642,0.00013308854599568916,1.7712561075246668E-08,0.12272727272727273,0,294,0,1
105,1.047619,1.067619,8.8666044512974884E-05,7.8616674495768427E-09,0.20681818181818182,0,0,0,0
106,1.057596,1.077596,9.010584720744327E-05,8.1190637009711119E-09,0.25909090909090909,0,0,79.891304347826093,0
107,1.067574,1.087574,8.1772449938797607E-05,6.6867335689931612E-09,0.31590909090909092,0,0,0,0
108,1.077551,1.097551,8.0457220759790784E-05,6.4733643723897086E-09,0.32045454545454544,0,0,81.365313653136525,0
109,1.087528,1.107528,8.2789923908622971E-05,6.8541715007955813E-09,0.23181818181818181,0,0,0,0
110,1.097506,1.117506,0.00015208204103573899,2.3128947205596199E-08,0.14545454545454545,0,302.05479452054794,0,1
111,1.107483,1.127483,0.00011092317933060064,1.2303951712808589E-08,0.11818181818181818,0,279.11392405063293,0,1
112,1.117460,1.137460,7.8010499430384452E-05,6.0856380213780125E-09,0.24090909090909091,0,272.22222222222223,0,1
113,1.127438,1.147438,6.3186951890302273E-05,3.9925908891873747E-09,0.32045454545454544,0,0,0,0
114,1.137415,1.157415,9.2847316709847096E-05,8.6206242202186525E-09,0.20681818181818182,0,282.69230769230768,0,1
115,1.147392,1.167392,0.00012845268467350339,1.6500092199830493E-08,0.19772727272727272,0,297.97297297297297,0,1
116,1.157370,1.177370,7.8012245660993824E-05,6.0859104730712496E-09,0.33636363636363636,0,0,0,0
117,1.167347,1.187347,7.8071360967702104E-05,6.0951374033492395E-09,0.34090909090909088,0,0,0,0
118,1.177324,1.197324,0.00011019776386968795,1.2143547161879503E-08,0.25227272727272726,0,0,0,0
119,1.187302,1.207302,9.1186618383462455E-05,8.3149993722112132E-09,0.32954545454545453,0,0,0,0
120,1.197279,1.217279,6.5293948453587044E-05,4.2632997046596824E-09,0.37954545454545452,0,0,0,0
121,1.207256,1.227256,9.8101065652006714E-05,9.6238190820593302E-09,0.29090909090909089,0,297.97297297297297,0,1
122,1.217234,1.237234,0.00011369643839178792,1.2926880102977627E-08,0.22045454545454546,0,290.13157894736844,0,1
123,1.227211,1.247211,9.9496941048790268E-05,9.8996412780664466E-09,0.21590909090909091,0,0,0,0
124,1.237188,1.257188,0.00014648636094108909,2.1458253941763035E-08,0.12727272727272726,0,290.13157894736844,0,1
125,1.247166,1.267166,0.00021461821032587713,4.6060976203482431E-08,0.086363636363636365,0,302.05479452054794,0,1
126,1.257143,1.277143,0.00011154542894006187,1.2442382717422392E-08,0.13863636363636364,0,247.75280898876406,0,1
127,1.267120,1.287120,0.00016469651176912324,2.7124940988916945E-08,0.15454545454545454,0,290.13157894736844,0,1
128,1.277098,1.297098,0.00010307437382628153,1.0624326539680032E-08,0.24772727272727274,0,0,0,0
